"date","time","open","high","low","close","volume","OI"
06/14/2010,16:00,1095.00,1105.91,1089.03,1089.63,3414250,0
06/15/2010,16:00,1091.21,1115.59,1091.21,1115.23,4644490,0
06/16/2010,16:00,1114.02,1118.74,1107.13,1114.61,3392630,0
06/17/2010,16:00,1115.98,1117.72,1105.87,1116.04,3526300,0
06/18/2010,16:00,1116.16,1121.01,1113.93,1117.51,3887020,0
06/21/2010,16:00,1122.79,1131.23,1108.24,1113.20,3480050,0
06/22/2010,16:00,1113.90,1118.50,1094.18,1095.31,3576790,0
06/23/2010,16:00,1095.57,1099.64,1085.31,1092.04,4526150,0
06/24/2010,16:00,1090.93,1090.93,1071.60,1073.69,4814830,0
06/25/2010,16:00,1075.10,1083.56,1067.89,1076.76,5428840,0
06/28/2010,16:00,1077.50,1082.60,1071.45,1074.57,3419900,0
06/29/2010,16:00,1071.10,1071.10,1035.18,1041.24,5320910,0
06/30/2010,16:00,1040.56,1048.08,1028.33,1030.71,4387900,0
07/01/2010,16:00,1031.10,1033.58,1010.91,1027.37,5447920,0
07/02/2010,16:00,1027.65,1032.95,1015.93,1022.58,3294510,0
07/06/2010,16:00,1028.09,1042.50,1018.35,1028.06,3929060,0
07/07/2010,16:00,1028.54,1060.89,1028.54,1060.27,4172730,0
07/08/2010,16:00,1062.92,1071.25,1058.24,1070.25,3825260,0
07/09/2010,16:00,1070.50,1078.16,1068.10,1077.96,2925640,0
07/12/2010,16:00,1077.23,1080.78,1070.45,1078.75,2903870,0
07/13/2010,16:00,1080.65,1099.46,1080.65,1095.34,3998250,0
07/14/2010,16:00,1095.61,1099.08,1087.68,1095.17,3614760,0
07/15/2010,16:00,1094.46,1098.66,1080.53,1096.48,3907100,0
07/16/2010,16:00,1093.85,1093.85,1063.32,1064.88,4616940,0
07/19/2010,16:00,1066.85,1074.70,1061.11,1071.25,3530180,0
07/20/2010,16:00,1064.53,1083.94,1056.88,1083.48,3974120,0
07/21/2010,16:00,1086.67,1088.96,1065.25,1069.59,4167820,0
07/22/2010,16:00,1072.14,1097.50,1072.14,1093.67,4129820,0
07/23/2010,16:00,1092.17,1103.73,1087.88,1102.66,3885400,0
07/26/2010,16:00,1102.89,1115.01,1101.30,1115.01,3403620,0
07/27/2010,16:00,1117.36,1120.95,1109.78,1113.84,3955000,0
07/28/2010,16:00,1112.84,1114.66,1103.11,1106.13,3355000,0
07/29/2010,16:00,1108.07,1115.90,1092.82,1101.53,4064780,0
07/30/2010,16:00,1098.44,1106.44,1088.01,1101.60,3564990,0
08/02/2010,16:00,1107.53,1127.30,1107.53,1125.86,3492170,0
08/03/2010,16:00,1125.34,1125.44,1116.76,1120.46,3312410,0
08/04/2010,16:00,1121.06,1128.75,1119.46,1127.24,4057850,0
08/05/2010,16:00,1125.78,1126.56,1118.81,1125.81,2863280,0
08/06/2010,16:00,1122.07,1123.06,1107.17,1121.64,3857890,0
08/09/2010,16:00,1122.80,1129.24,1120.91,1127.79,3191630,0
08/10/2010,16:00,1122.92,1127.16,1111.58,1121.06,3499540,0
08/11/2010,16:00,1116.89,1116.89,1088.55,1089.47,3967110,0
08/12/2010,16:00,1081.48,1086.72,1076.69,1083.61,3635890,0
08/13/2010,16:00,1082.22,1086.25,1079.00,1079.25,2671970,0
08/16/2010,16:00,1077.49,1082.62,1069.49,1079.38,2594720,0
08/17/2010,16:00,1081.16,1100.14,1081.16,1092.54,3389470,0
08/18/2010,16:00,1092.08,1099.77,1085.76,1094.16,3245300,0
08/19/2010,16:00,1092.44,1092.44,1070.66,1075.63,3942720,0
08/20/2010,16:00,1075.63,1075.63,1063.91,1071.69,3479420,0
08/23/2010,16:00,1073.36,1081.58,1067.08,1067.36,2916380,0
08/24/2010,16:00,1063.20,1063.20,1046.68,1051.87,3869670,0
08/25/2010,16:00,1048.98,1059.38,1039.83,1055.33,3671390,0
08/26/2010,16:00,1056.28,1061.45,1045.40,1047.22,3191980,0
08/27/2010,16:00,1049.27,1065.21,1039.70,1064.59,3653240,0
08/30/2010,16:00,1062.90,1064.40,1048.79,1048.92,2648250,0
08/31/2010,16:00,1046.88,1055.14,1040.88,1049.33,3971720,0
09/01/2010,16:00,1049.72,1081.30,1049.72,1080.29,3913420,0
09/02/2010,16:00,1080.66,1090.10,1080.39,1090.10,3092500,0
09/03/2010,16:00,1093.61,1105.10,1093.61,1104.51,2988550,0
09/07/2010,16:00,1102.60,1102.60,1091.15,1091.84,2812690,0
09/08/2010,16:00,1092.36,1103.26,1092.36,1098.87,2982220,0
09/09/2010,16:00,1101.15,1110.27,1101.15,1104.18,2965520,0
09/10/2010,16:00,1104.57,1110.88,1103.92,1109.55,2625000,0
09/13/2010,16:00,1113.38,1123.87,1113.38,1121.90,3306060,0
09/14/2010,16:00,1121.16,1127.36,1115.58,1121.10,3296930,0
09/15/2010,16:00,1119.43,1126.46,1114.63,1125.07,3004140,0
09/16/2010,16:00,1123.89,1125.44,1118.88,1124.66,3030720,0
09/17/2010,16:00,1126.39,1131.47,1122.43,1125.59,4210680,0
09/20/2010,16:00,1126.57,1144.86,1126.57,1142.71,3364080,0
09/21/2010,16:00,1142.82,1148.59,1136.22,1139.78,3554870,0
09/22/2010,16:00,1139.49,1144.38,1131.58,1134.28,3549750,0
09/23/2010,16:00,1131.10,1136.77,1122.79,1124.83,3279200,0
09/24/2010,16:00,1131.69,1148.90,1131.69,1148.67,3407110,0
09/27/2010,16:00,1148.64,1149.92,1142.00,1142.16,2841910,0
09/28/2010,16:00,1142.31,1150.00,1132.09,1147.70,3281920,0
09/29/2010,16:00,1146.75,1148.63,1140.26,1144.73,3365570,0
09/30/2010,16:00,1145.97,1157.16,1136.08,1141.20,3662690,0
10/01/2010,16:00,1143.49,1150.30,1139.42,1146.24,3600280,0
10/04/2010,16:00,1144.96,1148.16,1131.87,1137.03,3141400,0
10/05/2010,16:00,1140.68,1162.76,1140.68,1160.75,4085710,0
10/06/2010,16:00,1159.81,1162.33,1154.85,1159.97,3433280,0
10/07/2010,16:00,1161.57,1163.87,1151.41,1158.06,3228320,0
10/08/2010,16:00,1158.36,1167.73,1155.58,1165.15,3227850,0
10/11/2010,16:00,1165.32,1168.68,1162.02,1165.32,3227850,0
10/12/2010,16:00,1164.28,1172.58,1155.71,1169.77,3573400,0
10/13/2010,16:00,1171.32,1184.38,1171.32,1178.10,4474950,0
10/14/2010,16:00,1177.82,1178.89,1166.71,1173.81,4490990,0
10/15/2010,16:00,1177.47,1181.20,1167.12,1176.19,5234960,0
10/18/2010,16:00,1176.83,1185.53,1174.55,1184.71,3951650,0
10/19/2010,16:00,1178.64,1178.64,1159.71,1165.90,4716660,0
10/20/2010,16:00,1166.74,1182.94,1166.74,1178.17,4292430,0
10/21/2010,16:00,1179.82,1189.43,1171.17,1180.26,3896270,0
10/22/2010,16:00,1180.52,1183.93,1178.99,1183.08,2980980,0
10/25/2010,16:00,1184.74,1196.14,1184.74,1185.62,3660460,0
10/26/2010,16:00,1184.88,1187.11,1177.72,1185.64,3512440,0
10/27/2010,16:00,1183.84,1183.84,1171.70,1182.45,3589160,0
10/28/2010,16:00,1184.47,1189.53,1177.10,1183.78,3370620,0
10/29/2010,16:00,1183.87,1185.46,1179.70,1183.26,3114450,0
11/01/2010,16:00,1185.71,1195.81,1177.65,1184.38,2953560,0
11/02/2010,16:00,1187.86,1195.88,1187.86,1193.57,3009300,0
11/03/2010,16:00,1193.79,1198.30,1183.56,1197.96,3536040,0
11/04/2010,16:00,1198.34,1221.25,1198.34,1221.06,4631760,0
11/05/2010,16:00,1221.20,1227.08,1220.29,1225.85,4676460,0
11/08/2010,16:00,1223.24,1224.57,1217.55,1223.25,3182000,0
11/09/2010,16:00,1223.59,1226.84,1208.94,1213.40,3696100,0
11/10/2010,16:00,1213.14,1218.75,1204.33,1218.71,4561400,0
11/11/2010,16:00,1213.04,1215.45,1204.49,1213.54,3708060,0
11/12/2010,16:00,1209.07,1210.50,1194.08,1199.21,3649300,0
11/15/2010,16:00,1200.44,1207.43,1197.15,1197.75,3044190,0
11/16/2010,16:00,1194.79,1194.79,1173.00,1178.34,4211140,0
11/17/2010,16:00,1178.33,1183.56,1175.82,1178.59,3253570,0
11/18/2010,16:00,1183.75,1200.29,1183.75,1196.69,3695200,0
11/19/2010,16:00,1196.12,1199.97,1189.44,1199.73,3134960,0
11/22/2010,16:00,1198.07,1198.94,1184.58,1197.84,3232280,0
11/23/2010,16:00,1192.51,1192.51,1176.91,1180.73,3360720,0
11/24/2010,16:00,1183.70,1198.62,1183.70,1198.35,2679160,0
11/26/2010,16:00,1194.16,1194.16,1186.93,1189.40,1151940,0
11/29/2010,16:00,1189.08,1190.34,1173.64,1187.76,2915830,0
11/30/2010,16:00,1182.96,1187.40,1174.14,1180.55,3903920,0
12/01/2010,16:00,1186.60,1207.61,1186.60,1206.07,3874570,0
12/02/2010,16:00,1206.81,1221.89,1206.81,1221.53,4138210,0
12/03/2010,16:00,1219.93,1225.57,1216.82,1224.71,3093100,0
12/06/2010,16:00,1223.87,1225.80,1220.67,1223.12,2896230,0
12/07/2010,16:00,1227.25,1235.05,1223.25,1223.75,6439240,0
12/08/2010,16:00,1225.02,1228.93,1219.50,1228.28,3756280,0
12/09/2010,16:00,1230.14,1234.71,1226.85,1233.00,4522510,0
12/10/2010,16:00,1233.85,1240.40,1232.58,1240.40,3706120,0
12/13/2010,16:00,1242.52,1246.73,1240.34,1240.46,3745200,0
12/14/2010,16:00,1241.84,1246.59,1238.17,1241.59,3517000,0
12/15/2010,16:00,1241.58,1244.25,1234.01,1235.23,3642380,0
12/16/2010,16:00,1236.34,1243.75,1232.85,1242.87,3620650,0
12/17/2010,16:00,1243.63,1245.81,1239.87,1243.91,4798910,0
12/20/2010,16:00,1245.76,1250.20,1241.51,1247.08,2896800,0
12/21/2010,16:00,1249.43,1255.82,1249.43,1254.60,2811080,0
12/22/2010,16:00,1254.94,1259.39,1254.94,1258.84,2860930,0
12/23/2010,16:00,1257.53,1258.59,1254.05,1256.77,1929250,0
12/27/2010,16:00,1254.66,1258.43,1251.48,1257.54,1638600,0
12/28/2010,16:00,1259.10,1259.90,1256.22,1258.51,1646800,0
12/29/2010,16:00,1258.78,1262.60,1258.78,1259.78,1498040,0
12/30/2010,16:00,1259.44,1261.09,1256.32,1257.88,1398840,0
12/31/2010,16:00,1256.76,1259.34,1254.19,1257.64,1410160,0
01/03/2011,16:00,1257.62,1276.17,1257.62,1271.89,3604740,0
01/04/2011,16:00,1272.95,1274.12,1262.66,1270.20,3763880,0
01/05/2011,16:00,1268.78,1277.63,1265.36,1276.56,3973600,0
01/06/2011,16:00,1275.47,1278.17,1270.43,1273.85,4169330,0
01/07/2011,16:00,1274.41,1276.83,1261.70,1271.50,4212640,0
01/10/2011,16:00,1270.84,1271.52,1262.18,1269.75,3445100,0
01/11/2011,16:00,1272.58,1277.25,1269.62,1274.48,3226390,0
01/12/2011,16:00,1275.65,1286.87,1275.65,1285.96,3458120,0
01/13/2011,16:00,1285.78,1286.70,1280.47,1283.76,3592480,0
01/14/2011,16:00,1282.90,1293.24,1281.24,1293.24,4040110,0
01/18/2011,16:00,1293.22,1296.06,1290.16,1295.02,4656150,0
01/19/2011,16:00,1294.52,1294.60,1278.92,1281.92,3822540,0
01/20/2011,16:00,1280.85,1283.35,1271.26,1280.26,4121030,0
01/21/2011,16:00,1283.63,1291.21,1282.07,1283.35,4042160,0
01/24/2011,16:00,1283.29,1291.93,1282.47,1290.84,3207700,0
01/25/2011,16:00,1288.17,1291.26,1281.07,1291.18,3801400,0
01/26/2011,16:00,1291.97,1299.74,1291.97,1296.63,3651600,0
01/27/2011,16:00,1297.51,1301.29,1294.41,1299.54,3540250,0
01/28/2011,16:00,1299.63,1302.67,1275.10,1276.34,4570140,0
01/31/2011,16:00,1276.50,1287.17,1276.50,1286.12,3498420,0
02/01/2011,16:00,1289.14,1308.86,1289.14,1307.59,3777300,0
02/02/2011,16:00,1305.91,1307.61,1302.62,1304.03,3255530,0
02/03/2011,16:00,1302.77,1308.60,1294.83,1307.10,3514720,0
02/04/2011,16:00,1307.01,1311.00,1301.67,1310.87,3203360,0
02/07/2011,16:00,1311.85,1322.85,1311.85,1319.05,3238180,0
02/08/2011,16:00,1318.76,1324.87,1316.03,1324.57,2966790,0
02/09/2011,16:00,1322.48,1324.54,1314.89,1320.88,3115080,0
02/10/2011,16:00,1318.13,1322.78,1311.74,1321.87,3793350,0
02/11/2011,16:00,1318.66,1330.79,1316.08,1329.15,3300900,0
02/14/2011,16:00,1328.73,1332.96,1326.90,1332.32,2940490,0
02/15/2011,16:00,1330.43,1330.43,1324.61,1328.01,3076950,0
02/16/2011,16:00,1329.51,1337.61,1329.51,1336.32,3362260,0
02/17/2011,16:00,1334.37,1341.50,1331.00,1340.43,3034300,0
02/18/2011,16:00,1340.38,1344.07,1338.12,1343.01,3129230,0
02/22/2011,16:00,1338.91,1338.91,1312.33,1315.44,4337840,0
02/23/2011,16:00,1315.44,1317.91,1299.55,1307.40,4548990,0
02/24/2011,16:00,1307.09,1310.91,1294.26,1306.10,3948850,0
02/25/2011,16:00,1307.34,1320.61,1307.34,1319.88,2960900,0
02/28/2011,16:00,1321.61,1329.38,1320.55,1327.22,3274970,0
03/01/2011,16:00,1328.64,1332.46,1306.14,1306.33,3711860,0
03/02/2011,16:00,1305.47,1314.19,1302.58,1308.44,3231990,0
03/03/2011,16:00,1312.37,1332.28,1312.37,1330.97,3507510,0
03/04/2011,16:00,1330.73,1331.08,1312.59,1321.15,3645650,0
03/07/2011,16:00,1322.72,1327.68,1303.99,1310.13,3330820,0
03/08/2011,16:00,1311.05,1325.74,1306.86,1321.82,3423350,0
03/09/2011,16:00,1319.92,1323.21,1312.27,1320.02,2969070,0
03/10/2011,16:00,1315.72,1315.72,1294.21,1295.11,3749970,0
03/11/2011,16:00,1293.43,1308.35,1291.99,1304.28,2969060,0
03/14/2011,16:00,1301.19,1301.19,1286.37,1296.39,3351820,0
03/15/2011,16:00,1288.46,1288.46,1261.12,1281.87,4237780,0
03/16/2011,16:00,1279.46,1280.91,1249.05,1256.88,4713720,0
03/17/2011,16:00,1261.61,1278.88,1261.61,1273.72,3438210,0
03/18/2011,16:00,1276.71,1288.88,1276.18,1279.20,4323820,0
03/21/2011,16:00,1281.65,1300.58,1281.65,1298.38,3769020,0
03/22/2011,16:00,1298.29,1299.35,1292.70,1293.77,2836900,0
03/23/2011,16:00,1292.19,1300.51,1284.05,1297.54,3091000,0
03/24/2011,16:00,1300.61,1311.34,1297.74,1309.66,3125210,0
03/25/2011,16:00,1311.80,1319.18,1310.15,1313.80,2759230,0
03/28/2011,16:00,1315.45,1319.74,1310.19,1310.19,2458840,0
03/29/2011,16:00,1309.37,1319.45,1305.26,1319.44,2631330,0
03/30/2011,16:00,1321.89,1331.74,1321.89,1328.26,2937400,0
03/31/2011,16:00,1327.44,1329.77,1325.03,1325.83,3032480,0
04/01/2011,16:00,1329.48,1337.85,1328.89,1332.41,3110150,0
04/04/2011,16:00,1333.56,1336.74,1329.10,1332.87,2483960,0
04/05/2011,16:00,1332.03,1338.21,1330.03,1332.63,3045450,0
04/06/2011,16:00,1335.94,1339.38,1331.09,1335.54,3296610,0
04/07/2011,16:00,1334.82,1338.80,1326.56,1333.51,3122870,0
04/08/2011,16:00,1336.16,1339.46,1322.94,1328.17,2696370,0
04/11/2011,16:00,1329.01,1333.77,1321.06,1324.46,2551790,0
04/12/2011,16:00,1321.96,1321.96,1309.51,1314.16,3208460,0
04/13/2011,16:00,1314.03,1321.35,1309.19,1314.41,2915610,0
04/14/2011,16:00,1311.13,1316.79,1302.42,1314.52,3001230,0
04/15/2011,16:00,1314.54,1322.88,1313.68,1319.68,3260210,0
04/18/2011,16:00,1313.35,1313.35,1294.70,1305.14,3624870,0
04/19/2011,16:00,1305.99,1312.70,1303.97,1312.62,3166330,0
04/20/2011,16:00,1319.12,1332.66,1319.12,1330.36,3539740,0
04/21/2011,16:00,1333.23,1337.49,1332.83,1337.38,3056970,0
04/25/2011,16:00,1337.14,1337.55,1331.47,1335.25,2315160,0
04/26/2011,16:00,1336.75,1349.55,1336.75,1347.24,3307730,0
04/27/2011,16:00,1348.43,1357.49,1344.25,1355.66,3196530,0
04/28/2011,16:00,1353.86,1361.71,1353.60,1360.48,3221050,0
04/29/2011,16:00,1360.14,1363.61,1360.14,1363.61,3390980,0
05/02/2011,16:00,1365.21,1370.58,1358.59,1361.22,2992020,0
05/03/2011,16:00,1359.76,1360.84,1349.52,1356.62,3550340,0
05/04/2011,16:00,1355.90,1355.90,1341.50,1347.32,3337900,0
05/05/2011,16:00,1344.16,1348.00,1329.17,1335.10,3427180,0
05/06/2011,16:00,1340.24,1354.36,1335.58,1340.20,3211400,0
05/09/2011,16:00,1340.20,1349.44,1338.64,1346.29,2217010,0
05/10/2011,16:00,1348.34,1359.44,1348.34,1357.16,2583330,0
05/11/2011,16:00,1354.51,1354.51,1336.36,1342.08,2996950,0
05/12/2011,16:00,1339.39,1351.05,1332.03,1348.65,2970280,0
05/13/2011,16:00,1348.69,1350.47,1333.36,1337.77,2769550,0
05/16/2011,16:00,1334.77,1343.33,1327.32,1329.47,2765430,0
05/17/2011,16:00,1326.10,1330.42,1318.51,1328.98,3107160,0
05/18/2011,16:00,1328.54,1341.82,1326.59,1340.68,2764400,0
05/19/2011,16:00,1342.40,1345.21,1336.36,1343.60,2524360,0
05/20/2011,16:00,1342.00,1342.00,1330.67,1333.27,2641420,0
05/23/2011,16:00,1333.07,1333.07,1312.88,1317.37,2525150,0
05/24/2011,16:00,1317.70,1323.72,1313.87,1316.28,2631590,0
05/25/2011,16:00,1316.36,1325.86,1311.80,1320.47,2812630,0
05/26/2011,16:00,1320.64,1328.51,1314.41,1325.69,2611850,0
05/27/2011,16:00,1325.69,1334.62,1325.69,1331.10,2091210,0
05/31/2011,16:00,1331.10,1345.20,1331.10,1345.20,2833490,0
06/01/2011,16:00,1345.20,1345.20,1313.71,1314.55,3226600,0
06/02/2011,16:00,1314.55,1318.03,1305.61,1312.94,2906720,0
06/03/2011,16:00,1312.94,1312.94,1297.90,1300.16,2666430,0
06/06/2011,16:00,1300.26,1300.26,1284.72,1286.17,2757590,0
06/07/2011,16:00,1286.31,1296.22,1284.74,1284.94,2806760,0
06/08/2011,16:00,1284.63,1287.04,1277.42,1279.56,2972710,0
06/09/2011,16:00,1279.63,1294.54,1279.63,1289.00,2520110,0
06/10/2011,16:00,1288.60,1288.60,1268.28,1270.98,2947910,0
06/13/2011,16:00,1271.31,1277.04,1265.64,1271.83,2689140,0
06/14/2011,16:00,1272.22,1292.50,1272.22,1287.87,2758550,0
06/15/2011,16:00,1287.87,1287.87,1261.90,1265.42,3127790,0
06/16/2011,16:00,1265.53,1274.11,1258.07,1267.64,3047378,0
06/17/2011,16:00,1268.58,1279.82,1267.40,1271.50,3296422,0
06/20/2011,16:00,1271.50,1280.42,1267.56,1278.36,2227810,0
06/21/2011,16:00,1278.40,1297.62,1278.40,1295.52,2548433,0
06/22/2011,16:00,1295.48,1298.61,1286.79,1287.14,2383895,0
06/23/2011,16:00,1286.60,1286.60,1262.87,1283.50,3309468,0
06/24/2011,16:00,1283.04,1283.93,1267.24,1268.45,3187393,0
06/27/2011,16:00,1268.44,1284.91,1267.53,1280.10,2464628,0
06/28/2011,16:00,1280.21,1296.80,1280.21,1296.67,2385241,0
06/29/2011,16:00,1296.85,1309.21,1296.85,1307.41,2869020,0
06/30/2011,16:00,1307.64,1321.97,1307.64,1320.64,2776164,0
07/01/2011,16:00,1320.64,1341.01,1318.18,1339.67,2403585,0
07/05/2011,16:00,1339.59,1340.89,1334.30,1337.88,2230986,0
07/06/2011,16:00,1337.56,1340.94,1330.92,1339.22,2358162,0
07/07/2011,16:00,1339.62,1356.48,1339.62,1353.22,2663299,0
07/08/2011,16:00,1352.39,1352.39,1333.71,1343.80,2354821,0
07/11/2011,16:00,1343.31,1343.31,1316.42,1319.49,2538844,0
07/12/2011,16:00,1319.61,1327.17,1313.33,1313.64,2815650,0
07/13/2011,16:00,1314.45,1331.48,1314.45,1317.72,2595883,0
07/14/2011,16:00,1317.74,1326.88,1306.51,1308.87,2834001,0
07/15/2011,16:00,1308.87,1317.70,1307.52,1316.14,2873724,0
07/18/2011,16:00,1315.94,1315.94,1295.92,1305.44,2702492,0
07/19/2011,16:00,1307.07,1328.14,1307.07,1326.73,2952082,0
07/20/2011,16:00,1328.66,1330.43,1323.65,1325.84,2667563,0
07/21/2011,16:00,1325.65,1347.00,1325.65,1343.80,3606338,0
07/22/2011,16:00,1343.80,1346.10,1336.95,1345.02,2487978,0
07/25/2011,16:00,1344.32,1344.32,1331.09,1337.43,2367611,0
07/26/2011,16:00,1337.39,1338.51,1329.59,1331.94,2722707,0
07/27/2011,16:00,1331.91,1331.91,1303.49,1304.89,3424251,0
07/28/2011,16:00,1304.84,1316.32,1299.16,1300.67,3193722,0
07/29/2011,16:00,1300.12,1304.16,1282.86,1292.28,3350153,0
08/01/2011,16:00,1292.59,1307.38,1274.73,1286.94,3274651,0
08/02/2011,16:00,1286.56,1286.56,1254.03,1254.05,3908697,0
08/03/2011,16:00,1254.25,1261.20,1234.56,1260.34,4142930,0
08/04/2011,16:00,1260.23,1260.23,1199.54,1200.07,5343879,0
08/05/2011,16:00,1200.28,1218.11,1168.09,1199.38,6370880,0
08/08/2011,16:00,1198.48,1198.48,1119.28,1119.46,7219734,0
08/09/2011,16:00,1120.23,1172.88,1101.54,1172.53,6781091,0
08/10/2011,16:00,1171.77,1171.77,1118.01,1120.76,6443427,0
08/11/2011,16:00,1121.30,1186.29,1121.30,1172.64,5527806,0
08/12/2011,16:00,1172.87,1189.04,1170.74,1178.81,3906730,0
08/15/2011,16:00,1178.86,1204.49,1178.86,1204.49,3312908,0
08/16/2011,16:00,1204.22,1204.22,1180.53,1192.76,3352408,0
08/17/2011,16:00,1192.89,1208.47,1184.36,1193.89,2969535,0
08/18/2011,16:00,1189.62,1189.62,1131.03,1140.65,5002195,0
08/19/2011,16:00,1140.47,1154.54,1122.05,1123.53,4253643,0
08/22/2011,16:00,1123.55,1145.49,1121.09,1123.82,3595666,0
08/23/2011,16:00,1124.36,1162.35,1122.91,1162.35,3961956,0
08/24/2011,16:00,1162.16,1178.56,1156.30,1177.60,3538907,0
08/25/2011,16:00,1176.69,1190.68,1155.47,1159.27,3979666,0
08/26/2011,16:00,1158.85,1181.23,1135.91,1176.80,3401729,0
08/29/2011,16:00,1177.91,1210.28,1177.91,1210.08,2698862,0
08/30/2011,16:00,1209.76,1220.10,1195.77,1212.92,3039982,0
08/31/2011,16:00,1213.00,1230.71,1209.35,1218.89,3451700,0
09/01/2011,16:00,1219.12,1229.29,1203.85,1204.42,3013464,0
09/02/2011,16:00,1203.90,1203.90,1170.56,1173.97,2815182,0
09/06/2011,16:00,1173.97,1173.97,1140.13,1165.24,3310485,0
09/07/2011,16:00,1165.85,1198.62,1165.85,1198.62,3038085,0
09/08/2011,16:00,1197.98,1204.40,1183.34,1185.90,3090629,0
09/09/2011,16:00,1185.37,1185.37,1148.37,1154.23,3790777,0
09/12/2011,16:00,1153.50,1162.52,1136.07,1162.27,3413228,0
09/13/2011,16:00,1162.59,1176.41,1157.44,1172.87,3184777,0
09/14/2011,16:00,1173.32,1202.38,1162.73,1188.68,3595204,0
09/15/2011,16:00,1189.44,1209.11,1189.44,1209.11,3196028,0
09/16/2011,16:00,1209.21,1220.06,1204.46,1216.01,3915195,0
09/19/2011,16:00,1214.99,1214.99,1188.36,1204.09,2923202,0
09/20/2011,16:00,1204.50,1220.39,1201.29,1202.09,2911124,0
09/21/2011,16:00,1203.63,1206.30,1166.21,1166.76,3866377,0
09/22/2011,16:00,1164.55,1164.55,1114.22,1129.56,5434774,0
09/23/2011,16:00,1128.82,1141.72,1121.36,1136.43,3669476,0
09/26/2011,16:00,1136.91,1164.19,1131.07,1162.95,3486775,0
09/27/2011,16:00,1163.32,1195.86,1163.32,1175.38,3618288,0
09/28/2011,16:00,1175.39,1184.71,1150.40,1151.06,3186981,0
09/29/2011,16:00,1151.74,1175.87,1139.93,1160.40,3559408,0
09/30/2011,16:00,1159.93,1159.93,1131.34,1131.42,3460319,0
10/03/2011,16:00,1131.21,1138.99,1098.92,1099.23,4342364,0
10/04/2011,16:00,1097.42,1125.12,1074.77,1123.95,5076308,0
10/05/2011,16:00,1124.03,1146.07,1115.68,1144.03,4122540,0
10/06/2011,16:00,1144.11,1165.55,1134.95,1164.97,3723993,0
10/07/2011,16:00,1165.03,1171.40,1150.26,1155.46,3667734,0
10/10/2011,16:00,1158.15,1194.91,1155.46,1194.89,2906490,0
10/11/2011,16:00,1194.60,1199.24,1187.30,1195.54,2907803,0
10/12/2011,16:00,1196.19,1220.25,1195.54,1207.25,3555620,0
10/13/2011,16:00,1206.96,1207.46,1190.58,1203.66,2942775,0
10/14/2011,16:00,1205.65,1224.61,1205.65,1224.58,2713192,0
10/17/2011,16:00,1224.47,1224.47,1198.55,1200.86,2827515,0
10/18/2011,16:00,1200.75,1233.10,1191.48,1225.38,3841344,0
10/19/2011,16:00,1223.46,1229.64,1206.31,1209.88,3432180,0
10/20/2011,16:00,1209.92,1219.53,1197.34,1215.39,3329822,0
10/21/2011,16:00,1215.39,1239.03,1215.39,1238.25,3502365,0
10/24/2011,16:00,1238.72,1256.55,1238.72,1254.19,3127275,0
10/25/2011,16:00,1253.86,1253.86,1226.79,1229.05,3295631,0
10/26/2011,16:00,1229.17,1246.28,1221.06,1242.00,3682093,0
10/27/2011,16:00,1243.97,1292.66,1243.97,1284.59,4801298,0
10/28/2011,16:00,1284.39,1287.08,1277.01,1285.09,3274635,0
10/31/2011,16:00,1284.96,1284.96,1253.16,1253.30,3193351,0
11/01/2011,16:00,1251.00,1251.00,1215.42,1218.28,4236816,0
11/02/2011,16:00,1219.62,1242.48,1219.62,1237.90,3037001,0
11/03/2011,16:00,1238.25,1263.21,1234.81,1261.15,3390021,0
11/04/2011,16:00,1260.82,1260.82,1238.92,1253.23,2789955,0
11/07/2011,16:00,1253.21,1261.70,1240.75,1261.12,2548715,0
11/08/2011,16:00,1261.12,1277.55,1254.99,1275.92,2861253,0
11/09/2011,16:00,1275.18,1275.18,1226.64,1229.10,3510477,0
11/10/2011,16:00,1229.59,1246.22,1227.70,1239.69,3041607,0
11/11/2011,16:00,1240.12,1266.98,1240.12,1263.85,2525768,0
11/14/2011,16:00,1263.85,1263.85,1246.68,1251.78,2198980,0
11/15/2011,16:00,1251.70,1264.25,1244.34,1257.81,2677645,0
11/16/2011,16:00,1257.81,1259.61,1235.67,1236.91,3166710,0
11/17/2011,16:00,1236.56,1237.73,1209.43,1216.13,3466164,0
11/18/2011,16:00,1216.19,1223.51,1211.36,1215.65,2814325,0
11/21/2011,16:00,1215.62,1215.62,1183.16,1192.98,3127791,0
11/22/2011,16:00,1192.98,1196.81,1181.65,1188.04,2904511,0
11/23/2011,16:00,1187.48,1187.48,1161.79,1161.79,2900893,0
11/25/2011,16:00,1161.41,1172.66,1158.66,1158.67,1224668,0
11/28/2011,16:00,1158.67,1197.35,1158.67,1192.55,2874384,0
11/29/2011,16:00,1192.56,1203.67,1191.80,1195.19,2853531,0
11/30/2011,16:00,1196.72,1247.11,1196.72,1246.96,3989577,0
